0.7246879555962302,0.8475611209869385,81.064865,82.09531,80.03443,101.11253,100.77379,101.45016
0.4160726043311032,0.4702678322792053,57.34431,58.93093,55.757683,75.31685,75.99964,74.627815
0.3006341782483188,0.32776832580566406,48.183414,53.287395,43.07943,62.878616,68.59412,56.588768
0.2413272044875405,0.2591063678264618,42.35778,48.126614,36.588943,55.906017,63.695198,46.83895
0.21184370599009775,0.22799231112003326,38.94646,44.528202,33.364723,52.442043,60.64068,42.69712
0.19390764832496643,0.2128911167383194,37.88956,43.55992,32.219196,50.675526,58.923798,40.792206
0.1850232549689033,0.20727325975894928,35.88663,41.115265,30.657995,50.002438,58.32424,39.984627
0.17551337588917126,0.19504284858703613,36.796318,43.034966,30.557667,48.50478,56.724545,38.5714
0.16697975451296027,0.18769672513008118,36.11392,42.983543,29.244295,47.582565,56.15066,37.0851
0.15810538828372955,0.16618221998214722,32.94366,38.676434,27.21089,44.77255,52.779064,34.979027
0.14832381904125214,0.15988296270370483,31.921715,36.987087,26.85635,43.915783,51.62968,34.519104
0.1391273791139776,0.1551930010318756,31.411993,36.40913,26.414858,43.26688,50.9693,33.855236
0.1355449828234586,0.15511396527290344,32.489872,38.230694,26.749046,43.255863,50.97177,33.823326
0.1302419352260503,0.14269869029521942,30.130102,35.15691,25.103287,41.48867,48.673946,32.763798
0.12416029315103184,0.1395968198776245,29.513012,34.118404,24.907621,41.035267,48.32481,32.132526
0.12365855547514829,0.13266941905021667,29.553766,34.726933,24.380598,40.00414,47.256493,31.104435
0.1168813481926918,0.12630192935466766,28.607481,33.37499,23.839975,39.032333,46.07806,30.395039
0.11588681963357059,0.1233963668346405,27.960064,32.619583,23.300552,38.58075,45.399487,30.26277
0.11230161041021347,0.12120571732521057,28.402952,33.934196,22.871702,38.23676,45.43605,29.320038
0.10459154302423651,0.11959265917539597,28.658998,33.70311,23.61488,37.981472,44.713364,29.764055
0.10404493659734726,0.11055412888526917,26.735975,31.396715,22.075232,36.518,43.023075,28.568228
0.10176596113226631,0.10889732092618942,26.843779,31.180172,22.507381,36.243332,42.36984,28.843628
0.10148251598531549,0.11983803659677505,27.46858,30.42682,24.510334,38.020416,42.75567,32.60455
0.09966055168346925,0.10638438910245895,25.741207,30.05715,21.425262,35.822712,42.245434,27.9617
0.09440896253694188,0.10173557698726654,25.56578,29.753052,21.37851,35.031273,41.220207,27.48226
0.09321943399581042,0.10195374488830566,25.287142,29.38818,21.186102,35.068817,41.212143,27.589912
0.09306836534630168,0.09979359805583954,25.782402,30.012518,21.552288,34.695316,40.521145,27.668877
0.0906959826296026,0.09975992143154144,25.06463,28.951578,21.17768,34.689465,40.48955,27.700428
0.09150971607728438,0.09564021974802017,25.076149,28.878368,21.273926,33.96564,39.637604,27.132814
0.08950064669955861,0.09489477425813675,24.597145,28.661331,20.532959,33.83301,39.713116,26.68734
0.08655912429094315,0.09606168419122696,24.676947,28.48381,20.870083,34.040394,39.604095,27.368097
0.08745119585232301,0.0932059958577156,24.292246,28.288956,20.295536,33.53061,39.37822,26.418919
0.08575950562953949,0.09407797455787659,24.484861,28.657734,20.311985,33.687088,39.706764,26.325134
0.08572170477021825,0.09261409938335419,24.158976,28.137487,20.180462,33.423973,39.30287,26.260395
0.08518005975268104,0.09225084632635117,24.44205,28.81041,20.0737,33.35836,39.371048,25.990015
0.08577280220660297,0.09192314743995667,24.77401,29.055502,20.492514,33.299057,39.10461,26.238976
0.08493581007827412,0.0932406410574913,24.828419,28.930473,20.72636,33.53684,39.26557,26.601768
0.08584384349259463,0.09052319079637527,24.030666,27.850554,20.210777,33.044518,38.612076,26.324669
0.08386800912293521,0.09205034375190735,24.23512,27.895891,20.574354,33.32209,38.68213,26.914976
0.08297703415155411,0.0885123759508133,23.76572,27.781702,19.749737,32.675446,38.459824,25.61662
0.08375450426881964,0.09548167884349823,25.477066,30.26335,20.690783,33.937473,40.116745,26.346748
0.0822901576757431,0.09256883710622787,24.155853,27.924257,20.387447,33.415806,38.958183,26.748678
0.08756618879058144,0.09198793768882751,24.022942,27.818735,20.227146,33.31079,38.953682,26.49204
0.08362932300025766,0.08826686441898346,23.669523,27.740852,19.598196,32.630096,38.58472,25.311373
0.08087166127833453,0.08806056529283524,24.091028,28.731321,19.450735,32.59194,38.624023,25.152622
0.0798802829601548,0.0887678936123848,23.828611,27.699783,19.957436,32.722576,38.157166,26.183289
0.0817174261266535,0.08769354969263077,23.956738,28.28481,19.628666,32.523952,38.434513,25.266645
0.08096492222764275,0.08955323696136475,24.472977,28.214518,20.731436,32.86701,38.35968,26.2491
0.07975922118533742,0.09540421515703201,25.392689,30.228384,20.556995,33.923706,40.21296,26.163975
0.08126506954431534,0.0904187560081482,24.73662,29.418835,20.054401,33.02545,39.114338,25.523115
0.07853239368308675,0.08725026249885559,23.371365,27.422823,19.319904,32.441647,38.298744,25.261173
0.07837252183393999,0.08692533522844315,23.404942,27.319126,19.490755,32.38118,38.054085,25.474857
0.07790202782912688,0.08689485490322113,23.472836,27.345884,19.59979,32.375504,38.002792,25.536922
0.0805493572896177,0.09116512537002563,24.747313,29.345364,20.149263,33.161476,39.265884,25.642889
0.07937969606031071,0.08460917323827744,23.22443,27.282087,19.166773,31.946865,37.693157,24.908438
0.07904590463096445,0.08403635770082474,23.346601,27.700096,18.99311,31.83854,37.811752,24.447012
0.07777954976667058,0.08802341669797897,23.559052,27.348507,19.769596,32.585068,38.117863,25.895979
0.07787630639292976,0.0902460515499115,24.548157,28.731237,20.36507,32.9939,38.806427,25.908611
0.07873415811495348,0.08977600932121277,24.401985,29.321886,19.482084,32.907864,39.284866,24.951033
0.07826864990321072,0.09717138856649399,25.82041,29.679651,21.961168,34.236446,39.724247,27.681273
0.07924236763607372,0.08485013991594315,23.433773,27.649048,19.218496,31.992325,37.858772,24.773598
0.07589666680856184,0.08359485864639282,23.234444,27.491966,18.976917,31.754793,37.574863,24.593977
