21.47
24.74
24.28
32.55
26.26
21.45
20.59
22.19
24.46
21.20
20.00
23.90
24.67
21.22
21.40
22.35
20.49
25.95
24.40
31.57
27.03
28.44
27.02
21.53
20.10
19.15
16.59
16.03
22.22
24.31
24.10
18.92
21.39
19.59
20.38
21.69
24.28
20.46
22.50
25.43
27.83
18.48
19.60
18.75
23.46
16.77
17.85
16.00
21.30
22.47
17.43
22.51
21.37
23.89
24.22
23.08
23.26
18.32
23.92
19.62
22.49
21.99
26.18
28.22
19.54
21.84
17.38
20.62
15.41
27.24
25.87
24.62
24.71
17.08
22.31
16.36
15.59
21.18
24.55
24.13
20.83
21.24
28.35
16.46
22.42
20.34
18.66
27.18
22.49
20.91
24.64
19.73
19.96
19.76
17.14
19.88
22.18
24.83
22.15
22.36
23.82
20.33
21.82
19.37
16.04
29.93
35.54
24.78
19.88
22.38
19.42
22.66
22.43
19.15
26.22
17.69
28.23
13.46
16.72
18.95
24.01
22.81
18.91
21.18
16.54
24.09
19.65
23.35
21.40
20.25
24.12
23.59
23.16
30.74
30.23
20.48
25.19
21.05
29.22
18.41
14.54
23.12
20.61
19.64
14.81
12.17
18.21
25.56
22.82
14.61
21.81
22.31
26.43
23.84
23.76
19.85
24.20
22.00
15.73
24.14
15.91
25.91
21.46
18.95
20.33
20.67
20.21
18.99
21.80
20.69
26.38
22.32
20.54
20.65
25.26
22.81
18.41
16.11
19.31
12.94
18.73
17.10
17.37
23.32
23.87
21.34
20.84
25.08
26.73
