35.34
45.02
34.26
50.00
34.10
35.94
33.96
32.57
37.06
34.37
39.15
38.80
40.42
37.00
43.92
36.91
36.53
34.23
53.76
55.69
43.03
51.66
50.09
34.29
32.94
32.77
31.02
42.89
32.07
30.86
34.91
29.37
33.02
28.51
33.19
27.04
26.31
36.84
38.59
41.01
53.41
32.80
28.81
38.82
41.43
24.99
20.45
26.92
23.96
42.93
30.67
60.68
38.01
30.81
37.65
36.96
25.35
40.09
41.69
26.48
47.53
34.78
35.05
32.51
27.59
31.38
31.54
35.19
26.95
42.20
34.50
41.61
40.39
29.65
29.62
25.48
27.61
38.61
43.68
37.23
36.29
30.72
36.23
33.62
28.22
28.01
27.19
34.88
39.31
38.18
31.55
25.15
33.65
25.08
31.36
39.12
26.03
39.76
31.32
31.18
30.31
35.00
44.26
43.29
23.02
47.88
37.39
32.31
28.38
31.72
28.44
25.75
42.94
41.53
36.03
17.97
29.44
18.89
24.08
28.55
43.82
40.79
33.87
37.39
25.00
33.74
25.45
30.26
35.07
31.12
33.18
33.08
45.68
50.13
49.37
49.37
37.77
28.36
42.55
29.77
17.10
39.19
32.31
25.56
23.11
27.36
30.71
28.90
41.57
24.39
35.31
24.71
41.11
32.20
43.18
24.68
33.88
30.56
34.79
24.36
22.96
27.30
31.64
23.42
28.99
31.80
35.53
29.49
29.40
30.74
30.48
35.38
31.17
37.84
31.54
32.11
32.22
27.45
22.27
27.33
26.87
36.52
21.59
37.06
39.48
37.54
28.03
40.74
40.67
