-0.02,-0.01,0.04,0.07,0.07,-0.01
-0.11,-0.1,-0.06,-0.04,-0.05,-0.14
-0.29,-0.29,-0.27,-0.27,-0.35,-0.5
-0.4,-0.4,-0.41,-0.45,-0.6,-0.84
-4.03,-4.01,-3.97,-3.94,-3.93,-3.96
-7.3,-7.26,-7.13,-6.98,-6.77,-6.66
